"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Sep 15 2020","2459108.4999537035","621907201","946.63","2.01e-7","1.60e-8","-1.74","-","35.98","1e-8","0","bin148.log"
"Oct 15 2020","2459138.4999537035","624499201","2006.86","2.33e-7","1.30e-8","-1.74","-","58.19","1e-8","0","bin149.log"
"Nov 14 2020","2459168.4999537035","627091201","1409.9","1.54e-7","1.00e-8","-1.74","-","81.28","1e-8","0","bin150.log"
"Dec 14 2020","2459198.4999537035","629683201","1174.44","1.72e-7","1.20e-8","-1.74","-","100.41","1e-8","0","bin151.log"
"Jan 13 2021","2459228.4999537035","632275201","410.6","8.64e-8","9.60e-9","-1.74","-","115.54","1e-8","0","bin152.log"
"Feb 12 2021","2459258.4999537035","634867201","227.17","7.86e-8","1.21e-8","-1.74","-","129.52","1e-8","0","bin153.log"
"Mar 14 2021","2459288.4999537035","637459201","660.71","1.29e-7","1.20e-8","-1.74","-","139.27","1e-8","0","bin154.log"
"Apr 13 2021","2459318.4999537035","640051201","1220.85","1.55e-7","1.00e-8","-1.74","-","133.98","1e-8","0","bin155.log"
"May 13 2021","2459348.4999537035","642643201","762.27","1.33e-7","1.10e-8","-1.74","-","112.86","1e-8","0","bin156.log"
"Jun 12 2021","2459378.4999537035","645235201","1230.01","1.47e-7","1.00e-8","-1.74","-","84.31","1e-8","0","bin157.log"
"Jul 12 2021","2459408.4999537035","647827201","607.87","1.11e-7","1.10e-8","-1.74","-","54.65","1e-8","0","bin158.log"
"Aug 11 2021","2459438.4999537035","650419201","495.91","1.01e-7","1.03e-8","-1.74","-","31.76","1e-8","0","bin159.log"
"Sep 10 2021","2459468.4999537035","653011201","562.82","1.40e-7","1.30e-8","-1.74","-","33.03","1e-8","0","bin160.log"
"Oct 10 2021","2459498.4999537035","655603201","835.33","1.26e-7","1.00e-8","-1.74","-","54.03","1e-8","0","bin161.log"
"Nov 09 2021","2459528.4999537035","658195201","1185.17","1.41e-7","1.00e-8","-1.74","-","77.45","1e-8","0","bin162.log"
"Dec 09 2021","2459558.4999537035","660787201","801.56","1.30e-7","1.00e-8","-1.74","-","97.42","1e-8","0","bin163.log"
"Jan 08 2022","2459588.4999537035","663379201","733.84","1.47e-7","1.30e-8","-1.74","-","113.03","1e-8","0","bin164.log"
"Feb 07 2022","2459618.4999537035","665971201","383.94","1.08e-7","1.25e-8","-1.74","-","127.16","1e-8","0","bin165.log"
"Mar 09 2022","2459648.4999537035","668563201","672.19","1.48e-7","1.30e-8","-1.74","-","138.34","1e-8","0","bin166.log"
"Apr 08 2022","2459678.4999537035","671155201","588.9","9.64e-8","9.20e-9","-1.74","-","136.27","1e-8","0","bin167.log"
"May 08 2022","2459708.4999537035","673747201","1594.43","1.82e-7","1.10e-8","-1.74","-","117.30","1e-8","0","bin168.log"
"Jun 07 2022","2459738.4999537035","676339201","1352.24","1.44e-7","1.00e-8","-1.74","-","89.54","1e-8","0","bin169.log"
"Jul 07 2022","2459768.4999537035","678931201","1642.2","2.48e-7","1.50e-8","-1.74","-","59.65","1e-8","0","bin170.log"
