"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Jan 24 2019","2458508.4999537035","570067201","324.42","1.28e-7","1.70e-8","-1.77","-","24.08","1e-8","0","bin128.log"
"Feb 23 2019","2458538.4999537035","572659201","294.4","1.41e-7","1.90e-8","-1.77","-","19.70","1e-8","0","bin129.log"
"Mar 25 2019","2458568.4999537035","575251201","616.05","1.08e-7","1.02e-8","-1.77","-","46.57","1e-8","0","bin130.log"
"Apr 24 2019","2458598.4999537035","577843201","443.32","9.46e-8","9.90e-9","-1.77","-","74.76","1e-8","0","bin131.log"
"May 24 2019","2458628.4999537035","580435201","226.89","5.44e-8","7.40e-9","-1.77","-","100.63","1e-8","0","bin132.log"
"Jun 23 2019","2458658.4999537035","583027201","356.34","7.71e-8","1.00e-8","-1.77","-","121.71","1e-8","0","bin133.log"
"Jul 23 2019","2458688.4999537035","585619201","68.64","5.18e-8","1.37e-8","-1.77","-","136.41","1e-8","0","bin134.log"
"Aug 22 2019","2458718.4999537035","588211201","196.58","8.70e-8","1.31e-8","-1.77","-","143.66","1e-8","0","bin135.log"
"Sep 21 2019","2458748.4999537035","590803201","380.62","9.04e-8","1.07e-8","-1.77","-","138.80","1e-8","0","bin136.log"
"Oct 21 2019","2458778.4999537035","593395201","498.37","9.79e-8","9.60e-9","-1.77","-","120.47","1e-8","0","bin137.log"
"Nov 20 2019","2458808.4999537035","595987201","1129.19","1.92e-7","1.30e-8","-1.77","-","93.13","1e-8","0","bin138.log"
"Dec 20 2019","2458838.4999537035","598579201","432.38","8.73e-8","9.60e-9","-1.77","-","61.01","1e-8","0","bin139.log"
"Jan 19 2020","2458868.4999537035","601171201","148.08","4.81e-8","8.90e-9","-1.77","-","29.00","1e-8","0","bin140.log"
"Feb 18 2020","2458898.4999537035","603763201","91.81","5.55e-8","1.30e-8","-1.77","-","16.43","1e-8","0","bin141.log"
"Mar 19 2020","2458928.4999537035","606355201","131.39","4.75e-8","8.20e-9","-1.77","-","41.59","1e-8","0","bin142.log"
"Apr 18 2020","2458958.4999537035","608947201","655.34","1.04e-7","9.20e-9","-1.77","-","69.94","1e-8","0","bin143.log"
"May 18 2020","2458988.4999537035","611539201","245.96","5.63e-8","7.70e-9","-1.77","-","96.38","1e-8","0","bin144.log"
"Jun 17 2020","2459018.4999537035","614131201","121.55","4.08e-8","8.20e-9","-1.77","-","118.47","1e-8","0","bin145.log"
"Jul 17 2020","2459048.4999537035","616723201","34.27","2.83e-8","9.30e-9","-1.77","-","134.31","1e-8","0","bin146.log"
"Aug 16 2020","2459078.4999537035","619315201","90.22","3.57e-8","8.10e-9","-1.77","-","143.10","1e-8","0","bin147.log"
"Sep 15 2020","2459108.4999537035","621907201","117.72","4.71e-8","9.10e-9","-1.77","-","140.71","1e-8","0","bin148.log"
"Oct 15 2020","2459138.4999537035","624499201","264.46","7.18e-8","9.40e-9","-1.77","-","124.46","1e-8","0","bin149.log"
"Nov 14 2020","2459168.4999537035","627091201","416.36","8.44e-8","8.50e-9","-1.77","-","98.37","1e-8","0","bin150.log"
"Dec 14 2020","2459198.4999537035","629683201","392.86","9.69e-8","1.07e-8","-1.77","-","66.78","1e-8","0","bin151.log"
"Jan 13 2021","2459228.4999537035","632275201","412.14","1.41e-7","1.50e-8","-1.77","-","34.26","1e-8","0","bin152.log"
"Feb 12 2021","2459258.4999537035","634867201","140.61","7.82e-8","1.41e-8","-1.77","-","14.62","1e-8","0","bin153.log"
"Mar 14 2021","2459288.4999537035","637459201","134.76","5.72e-8","9.90e-9","-1.77","-","36.64","1e-8","0","bin154.log"
"Apr 13 2021","2459318.4999537035","640051201","393.29","6.76e-8","7.50e-9","-1.77","-","65.06","1e-8","0","bin155.log"
"May 13 2021","2459348.4999537035","642643201","234.38","6.70e-8","9.10e-9","-1.77","-","92.00","1e-8","0","bin156.log"
"Jun 12 2021","2459378.4999537035","645235201","146.82","5.18e-8","8.30e-9","-1.77","-","115.03","1e-8","0","bin157.log"
"Jul 12 2021","2459408.4999537035","647827201","90.5","5.34e-8","1.10e-8","-1.77","-","132.02","1e-8","0","bin158.log"
"Aug 11 2021","2459438.4999537035","650419201","60.16","4.77e-8","1.19e-8","-1.77","-","142.19","1e-8","0","bin159.log"
"Sep 10 2021","2459468.4999537035","653011201","127.81","5.45e-8","9.70e-9","-1.77","-","142.17","1e-8","0","bin160.log"
"Oct 10 2021","2459498.4999537035","655603201","187.7","5.90e-8","9.20e-9","-1.77","-","128.15","1e-8","0","bin161.log"
"Nov 09 2021","2459528.4999537035","658195201","399.62","6.79e-8","7.30e-9","-1.77","-","103.44","1e-8","0","bin162.log"
"Dec 09 2021","2459558.4999537035","660787201","409.24","9.75e-8","1.09e-8","-1.77","-","72.52","1e-8","0","bin163.log"
"Jan 08 2022","2459588.4999537035","663379201","143.3","6.19e-8","1.04e-8","-1.77","-","39.74","1e-8","0","bin164.log"
"Feb 07 2022","2459618.4999537035","665971201","141.93","8.51e-8","1.42e-8","-1.77","-","14.88","1e-8","0","bin165.log"
"Mar 09 2022","2459648.4999537035","668563201","139.12","6.58e-8","1.10e-8","-1.77","-","31.77","1e-8","0","bin166.log"
"Apr 08 2022","2459678.4999537035","671155201","442.45","8.09e-8","8.60e-9","-1.77","-","60.13","1e-8","0","bin167.log"
"May 08 2022","2459708.4999537035","673747201","416.64","8.95e-8","9.30e-9","-1.77","-","87.50","1e-8","0","bin168.log"
"Jun 07 2022","2459738.4999537035","676339201","255.35","6.04e-8","8.00e-9","-1.77","-","111.40","1e-8","0","bin169.log"
"Jul 07 2022","2459768.4999537035","678931201","62.57","2.41e-8","6.60e-9","-1.77","-","129.52","1e-8","0","bin170.log"
"Aug 06 2022","2459798.4999537035","681523201","88.26","8.22e-8","1.76e-8","-1.77","-","140.99","1e-8","0","bin171.log"
"Sep 05 2022","2459828.4999537035","684115201","224.5","7.47e-8","1.18e-8","-1.77","-","143.17","1e-8","0","bin172.log"
"Oct 05 2022","2459858.4999537035","686707201","358.3","7.90e-8","9.00e-9","-1.77","-","131.51","1e-8","0","bin173.log"
"Nov 04 2022","2459888.4999537035","689299201","355.74","6.93e-8","8.10e-9","-1.77","-","108.32","1e-8","0","bin174.log"
"Dec 04 2022","2459918.4999537035","691891201","207.23","5.58e-8","8.50e-9","-1.77","-","78.19","1e-8","0","bin175.log"
"Jan 03 2023","2459948.4999537035","694483201","194.96","6.25e-8","9.70e-9","-1.77","-","45.36","1e-8","0","bin176.log"
"Feb 02 2023","2459978.4999537035","697075201","425.61","1.13e-7","1.20e-8","-1.77","-","17.16","1e-8","0","bin177.log"
"Mar 04 2023","2460008.4999537035","699667201","276.44","1.16e-7","1.40e-8","-1.77","-","27.05","1e-8","0","bin178.log"
"Apr 03 2023","2460038.4999537035","702259201","673.85","1.35e-7","1.20e-8","-1.77","-","55.17","1e-8","0","bin179.log"
"May 03 2023","2460068.4999537035","704851201","273.2","5.50e-8","7.20e-9","-1.77","-","82.90","1e-8","0","bin180.log"
"Jun 02 2023","2460098.4999537035","707443201","356.96","7.14e-8","8.50e-9","-1.77","-","107.59","1e-8","0","bin181.log"
"Jul 02 2023","2460128.4999537035","710035201","266.48","7.69e-8","1.08e-8","-1.77","-","126.82","1e-8","0","bin182.log"
"Aug 01 2023","2460158.4999537035","712627201","294.46","1.22e-7","1.70e-8","-1.77","-","139.51","1e-8","0","bin183.log"
"Aug 31 2023","2460188.4999537035","715219201","631.63","1.46e-7","1.40e-8","-1.77","-","143.72","1e-8","0","bin184.log"
"Sep 30 2023","2460218.4999537035","717811201","622.88","1.21e-7","1.10e-8","-1.77","-","134.53","1e-8","0","bin185.log"
"Oct 30 2023","2460248.4999537035","720403201","607.11","1.25e-7","1.10e-8","-1.77","-","112.98","1e-8","0","bin186.log"
"Nov 29 2023","2460278.4999537035","722995201","784.15","1.37e-7","1.10e-8","-1.77","-","83.78","1e-8","0","bin187.log"
"Dec 29 2023","2460308.4999537035","725587201","364.12","8.65e-8","1.07e-8","-1.77","-","51.07","1e-8","0","bin188.log"
"Jan 28 2024","2460338.4999537035","728179201","97.95","4.59e-8","9.90e-9","-1.77","-","20.86","1e-8","0","bin189.log"
"Feb 27 2024","2460368.4999537035","730771201","275.39","1.06e-7","1.38e-8","-1.77","-","22.61","1e-8","0","bin190.log"
"Mar 28 2024","2460398.4999537035","733363201","369.2","1.05e-7","1.15e-8","-1.77","-","50.18","1e-8","0","bin191.log"
"Apr 27 2024","2460428.4999537035","735955201","721.55","1.09e-7","9.20e-9","-1.77","-","78.21","1e-8","0","bin192.log"
"May 27 2024","2460458.4999537035","738547201","550.7","1.11e-7","1.10e-8","-1.77","-","103.61","1e-8","0","bin193.log"
"Jun 26 2024","2460488.4999537035","741139201","324.02","8.24e-8","1.12e-8","-1.77","-","123.93","1e-8","0","bin194.log"
"Jul 26 2024","2460518.4999537035","743731201","108.32","5.56e-8","1.17e-8","-1.77","-","137.79","1e-8","0","bin195.log"
"Aug 25 2024","2460548.4999537035","746323201","203.6","8.33e-8","1.28e-8","-1.77","-","143.84","1e-8","0","bin196.log"
"Sep 24 2024","2460578.4999537035","748915201","502.79","1.03e-7","1.05e-8","-1.77","-","137.16","1e-8","0","bin197.log"
